developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
695,1,0,0,0,0,3
696,1,0,0,0,0,0
697,1,0,0,0,0,0
698,1,0,0,0,0,0
699,1,0,0,0,0,2
700,1,1,0,0,0,0
701,1,0,0,0,0,0
702,1,1,0,0,0,0
703,1,1,0,0,0,0
704,1,0,0,0,0,0
705,1,0,0,0,0,0
706,1,0,0,0,0,0
707,9,3,0,0,0,0
708,2,1,0,0,0,0
709,2,0,0,0,0,0
710,1,0,0,0,0,0
711,1,1,0,0,0,0
712,3,1,0,0,0,2
713,1,0,0,0,0,0
714,2,0,0,0,0,0
715,1,0,0,0,0,0
716,1,1,0,0,0,0
717,1,0,0,0,0,0
718,1,1,0,0,0,0
719,1,0,0,0,0,0
720,2,0,0,0,0,1
721,1,0,0,0,0,0
722,1,1,0,0,0,0
723,1,0,0,0,0,0
724,1,0,0,0,0,0
725,1,0,0,0,0,0
726,1,0,0,0,0,0
727,1,0,0,0,0,0
728,1,0,0,0,0,1
729,1,0,0,0,0,0
730,1,0,0,0,0,0
731,1,0,0,0,0,0
732,1,0,0,0,0,0
733,1,1,0,0,0,0
734,2,0,0,0,0,0
735,1,0,0,0,0,3
736,1,0,0,0,0,0
737,1,0,0,0,0,0
738,4,0,0,0,0,4
739,1,1,0,0,0,0
740,1,0,0,0,0,0
741,1,1,0,0,0,0
742,1,0,0,0,0,0
743,1,0,0,0,0,0
744,2,0,0,0,0,0
745,1,0,0,0,0,0
746,4,4,0,0,0,0
747,2,0,0,0,0,0
748,1,0,0,0,0,1
749,1,0,0,0,0,0
750,1,0,0,0,0,0
751,3,1,0,0,0,2
752,1,1,0,0,0,0
753,1,0,0,0,0,1
754,1,0,0,0,0,0
755,2,2,0,0,0,0
756,1,0,0,0,0,0
757,1,0,0,0,0,0
758,2,0,0,0,0,0
759,1,0,0,0,0,0
760,1,0,0,0,0,0
761,1,0,0,0,0,0
762,1,0,0,0,0,0
763,1,1,0,0,0,0
764,1,0,0,0,0,0
765,1,0,0,0,0,0
766,1,0,0,0,0,0
767,1,0,0,0,0,0
768,1,0,0,0,0,0
769,1,0,0,0,0,0
770,1,0,0,0,0,0
771,1,0,0,0,0,0
772,1,0,0,0,0,0
773,1,1,0,0,0,0
774,1,0,0,0,0,0
775,2,0,0,0,0,0
776,1,0,0,0,0,0
777,1,0,0,0,0,1
778,1,0,0,0,0,0
779,1,0,0,0,0,0
780,1,0,0,0,0,1
781,1,0,0,0,0,0
782,1,1,0,0,0,0
783,1,0,0,0,0,0
784,2,0,0,0,0,0
785,2,0,0,0,0,0
786,1,0,0,0,0,0
787,1,0,0,0,0,0
788,3,0,0,0,0,2
789,2,0,0,0,0,0
790,2,0,0,0,0,0
791,2,0,0,0,0,4
792,1,0,0,0,0,0
793,1,0,0,0,0,0
794,1,0,0,0,0,0
795,2,1,0,0,0,0
796,1,1,0,0,0,0
797,3,1,0,0,0,1
798,2,0,0,0,0,0
799,1,1,0,0,0,0
800,1,0,0,0,0,0
801,1,0,0,0,0,0
